video-id,t-start,t-end,score,label
video_test_0000740,152.9,153.7,0.33330145,CleanAndJerk
video_test_0000740,155.4,156.1,0.2896958,CleanAndJerk
video_test_0000740,157.0,157.5,0.49114206,CleanAndJerk
video_test_0000740,160.1,160.2,0.21793494,CleanAndJerk
video_test_0000740,160.9,188.2,0.91590977,CleanAndJerk
video_test_0000740,189.9,190.2,0.13295615,CleanAndJerk
video_test_0000740,195.0,197.4,0.35804847,CleanAndJerk
video_test_0000740,198.1,198.4,0.2768353,CleanAndJerk
video_test_0000740,202.2,212.8,1.1355622,CleanAndJerk
video_test_0000740,217.1,217.5,0.19380088,CleanAndJerk
video_test_0000740,225.7,226.2,0.21114354,CleanAndJerk
video_test_0000740,228.0,228.0,0.12652767,CleanAndJerk
video_test_0000740,234.1,252.2,0.63469934,CleanAndJerk
video_test_0000740,253.0,254.1,0.31735972,CleanAndJerk
video_test_0000740,255.7,256.1,0.012344794,CleanAndJerk
video_test_0000740,256.8,258.3,0.7105893,CleanAndJerk
video_test_0000740,260.6,261.2,0.6399766,CleanAndJerk
video_test_0000740,266.0,266.8,0.51484096,CleanAndJerk
video_test_0000740,274.2,276.8,0.40069166,CleanAndJerk
video_test_0000740,282.9,320.8,1.2145622,CleanAndJerk
video_test_0000740,326.2,339.5,0.7448256,CleanAndJerk
video_test_0000740,341.9,343.0,0.19337015,CleanAndJerk
video_test_0000740,344.3,344.7,0.3769675,CleanAndJerk
video_test_0000740,347.4,347.6,0.16575584,CleanAndJerk
video_test_0000740,350.0,366.3,1.0466362,CleanAndJerk
video_test_0000740,368.2,369.3,0.40159485,CleanAndJerk
video_test_0000740,370.7,372.2,0.5585215,CleanAndJerk
video_test_0000847,0.3,3.4,1.3320925,GolfSwing
video_test_0000847,8.6,11.8,0.37329766,GolfSwing
video_test_0000847,18.4,24.2,0.469305,GolfSwing
video_test_0000847,25.0,25.6,0.26869747,GolfSwing
video_test_0000847,27.4,28.0,0.27819034,GolfSwing
video_test_0000847,29.2,29.5,0.47138587,GolfSwing
video_test_0000847,33.2,36.3,0.6816711,GolfSwing
video_test_0000847,40.9,45.2,1.004065,GolfSwing
video_test_0000847,47.5,51.6,0.99078,GolfSwing
video_test_0000847,57.6,62.4,1.0237118,GolfSwing
video_test_0000847,63.4,66.7,0.94568163,GolfSwing
video_test_0000847,74.0,75.4,0.9184772,GolfSwing
video_test_0000847,76.1,76.6,0.47274828,GolfSwing
video_test_0000847,81.6,87.2,1.3463106,GolfSwing
video_test_0000847,88.2,89.9,1.5391076,GolfSwing
video_test_0000847,91.8,96.1,1.0015259,GolfSwing
video_test_0000847,98.8,99.7,0.3140109,GolfSwing
video_test_0000847,100.6,107.5,0.73258615,GolfSwing
video_test_0000847,108.3,112.9,0.61196333,GolfSwing
video_test_0000847,114.7,115.3,0.40339968,GolfSwing
video_test_0000847,118.9,121.3,0.4711549,GolfSwing
video_test_0000847,123.2,123.6,0.6975894,GolfSwing
video_test_0000847,124.4,125.0,0.5033084,GolfSwing
video_test_0000847,128.6,133.0,0.80013835,GolfSwing
video_test_0000847,134.8,142.0,1.2395222,GolfSwing
video_test_0000847,143.1,143.6,0.55364245,GolfSwing
video_test_0000847,144.8,147.9,0.600099,GolfSwing
video_test_0000847,150.0,150.1,0.4833609,GolfSwing
video_test_0000847,155.4,155.5,0.26919872,GolfSwing
video_test_0000847,156.6,162.0,1.1669658,GolfSwing
video_test_0000847,164.1,168.4,1.7718351,GolfSwing
video_test_0000847,173.2,179.8,1.3501124,GolfSwing
video_test_0000847,180.6,182.8,0.36844188,GolfSwing
video_test_0000847,196.9,205.1,0.6722513,GolfSwing
video_test_0000847,206.2,231.2,1.2772399,GolfSwing
video_test_0000873,4.9,19.3,1.2164986,BaseballPitch
video_test_0000873,23.0,23.2,0.38056076,BaseballPitch
video_test_0000873,25.4,25.6,0.3995319,BaseballPitch
video_test_0000873,28.4,29.0,0.49735472,BaseballPitch
video_test_0000873,29.8,30.9,0.52003986,BaseballPitch
video_test_0000556,3.5,10.7,0.91387695,Billiards
video_test_0000556,18.0,29.5,0.83370095,Billiards
video_test_0000556,33.1,44.1,1.1910096,Billiards
video_test_0000556,46.4,46.8,0.34087443,Billiards
video_test_0000556,49.0,49.4,0.28814116,Billiards
video_test_0000556,50.4,57.1,0.9671095,Billiards
video_test_0000556,62.4,66.6,0.9327498,Billiards
video_test_0001247,7.4,10.1,0.8387739,Billiards
video_test_0001247,11.1,11.9,0.6421465,Billiards
video_test_0001247,13.6,15.6,1.3013955,Billiards
video_test_0001247,16.7,18.4,0.83890647,Billiards
video_test_0001247,19.7,25.4,0.7727394,Billiards
video_test_0001247,29.8,33.4,0.882656,Billiards
video_test_0001247,34.5,34.9,0.53393656,Billiards
video_test_0001247,36.2,38.6,0.43327603,Billiards
video_test_0001247,39.7,45.1,1.1284032,Billiards
video_test_0001247,46.8,46.9,0.12536778,Billiards
video_test_0001247,49.6,58.0,0.64251506,Billiards
video_test_0001247,60.2,60.5,0.3032931,Billiards
video_test_0001247,63.9,66.9,0.778229,Billiards
video_test_0001247,68.0,69.3,0.77371824,Billiards
video_test_0001247,70.4,81.5,1.1454217,Billiards
video_test_0001247,84.9,90.8,0.8153557,Billiards
video_test_0001267,11.8,34.4,0.62352294,HammerThrow
video_test_0001267,54.3,59.1,0.21168403,HammerThrow
video_test_0001267,60.4,77.3,0.5863105,HammerThrow
video_test_0001267,83.7,85.1,0.32013047,HammerThrow
video_test_0001267,115.1,126.0,0.48045665,HammerThrow
video_test_0000839,11.7,14.3,0.5419237,PoleVault
video_test_0000839,26.2,32.1,0.57492197,PoleVault
video_test_0000839,36.9,54.2,0.6435242,PoleVault
video_test_0000839,69.0,73.9,1.3960452,PoleVault
video_test_0000839,78.9,81.1,1.1356041,PoleVault
video_test_0000839,84.2,88.8,1.1008315,PoleVault
video_test_0000839,91.9,96.1,1.208881,PoleVault
video_test_0000839,98.3,105.8,1.2116266,PoleVault
video_test_0000839,109.4,115.6,1.0824727,PoleVault
video_test_0000839,118.5,123.2,1.1183623,PoleVault
video_test_0000839,126.5,131.7,0.45699582,PoleVault
video_test_0000839,132.5,137.4,0.3119229,PoleVault
video_test_0000839,138.4,144.1,1.5355529,PoleVault
video_test_0000839,149.0,153.7,0.9807323,PoleVault
video_test_0000839,157.7,163.2,1.0600843,PoleVault
video_test_0000839,165.1,173.8,1.4214231,PoleVault
video_test_0000839,176.2,180.0,1.1853846,PoleVault
video_test_0000839,183.1,187.4,1.2664987,PoleVault
video_test_0000839,189.1,196.3,1.3767081,PoleVault
video_test_0000839,201.4,203.4,0.81333613,PoleVault
video_test_0000839,204.4,206.4,0.8025445,PoleVault
video_test_0000839,208.4,211.5,0.9445134,PoleVault
video_test_0000839,215.5,224.0,1.3612287,PoleVault
video_test_0000839,227.8,232.2,1.14889,PoleVault
video_test_0000839,237.5,247.6,1.5766982,PoleVault
video_test_0000839,250.7,262.7,1.3972657,PoleVault
video_test_0000839,266.8,272.8,0.98321086,PoleVault
video_test_0000839,275.7,281.1,1.1656265,PoleVault
video_test_0000839,284.7,289.0,1.1435409,PoleVault
video_test_0000839,298.7,299.5,0.61635315,PoleVault
video_test_0000839,302.9,309.0,0.5521373,PoleVault
video_test_0000839,312.4,318.5,1.3861583,PoleVault
video_test_0000839,321.1,329.6,1.3263867,PoleVault
video_test_0000839,342.5,344.4,0.6408414,PoleVault
video_test_0000839,348.0,356.0,0.94616777,PoleVault
video_test_0000839,356.9,363.7,1.2285689,PoleVault
video_test_0000664,0.0,14.0,0.6002528,BaseballPitch
video_test_0000664,21.7,30.7,0.7364973,BaseballPitch
video_test_0000664,35.0,47.1,1.3454728,BaseballPitch
video_test_0000664,56.6,61.4,1.0973698,BaseballPitch
video_test_0000664,62.5,67.1,1.0839452,BaseballPitch
video_test_0000664,74.0,80.1,0.7230721,BaseballPitch
video_test_0000664,81.5,82.8,0.72723436,BaseballPitch
video_test_0001075,6.5,12.3,0.59437805,Billiards
video_test_0001075,13.2,14.6,0.30586573,Billiards
video_test_0001075,18.7,31.7,0.7955519,Billiards
video_test_0001075,32.9,37.7,0.54953283,Billiards
video_test_0001075,43.1,43.4,0.39561987,Billiards
video_test_0001075,45.7,48.3,0.38329324,Billiards
video_test_0001075,49.0,51.8,0.25389725,Billiards
video_test_0001075,55.9,64.1,1.0523962,Billiards
video_test_0001075,66.1,72.5,0.4938581,Billiards
video_test_0001075,74.0,75.4,0.3292715,Billiards
video_test_0001075,76.4,87.8,0.80680263,Billiards
video_test_0001075,88.7,89.0,0.19413471,Billiards
video_test_0001075,90.9,92.0,0.25758776,Billiards
video_test_0001075,95.3,100.4,0.49805447,Billiards
video_test_0001075,103.0,103.9,0.17468551,Billiards
video_test_0001075,109.4,112.0,0.21560298,Billiards
video_test_0001075,113.2,122.0,1.1546903,Billiards
video_test_0001075,130.7,140.4,0.72293043,Billiards
video_test_0001075,147.3,148.6,0.18903968,Billiards
video_test_0001075,154.5,157.6,0.3290248,Billiards
video_test_0001075,159.0,164.8,0.9941996,Billiards
video_test_0001075,165.8,169.8,0.4454714,Billiards
video_test_0001075,171.4,176.0,0.75199014,Billiards
video_test_0001075,178.3,180.5,0.24058619,Billiards
video_test_0001075,182.1,187.0,1.1323559,Billiards
video_test_0001075,200.5,201.3,0.50368714,Billiards
video_test_0001075,208.8,209.0,0.21951051,Billiards
video_test_0001324,18.0,26.3,1.9436772,HammerThrow
video_test_0001324,29.5,40.6,1.0614034,HammerThrow
video_test_0001324,44.2,48.1,1.5853552,HammerThrow
video_test_0001324,51.4,59.3,1.2147914,HammerThrow
video_test_0001324,62.2,69.4,1.3256199,HammerThrow
video_test_0001324,72.6,82.5,1.7075878,HammerThrow
video_test_0001324,85.7,92.7,1.2923207,HammerThrow
video_test_0001324,95.8,108.9,1.1779596,HammerThrow
video_test_0001324,130.8,147.6,2.1166682,HammerThrow
video_test_0000689,3.8,5.3,-0.16736172,ThrowDiscus
video_test_0000689,9.0,9.5,0.039047237,ThrowDiscus
video_test_0000689,25.3,26.9,-0.11625067,ThrowDiscus
video_test_0000689,38.6,39.3,0.10549015,ThrowDiscus
video_test_0000689,43.2,44.4,0.16120465,ThrowDiscus
video_test_0000689,78.0,82.1,0.75653535,ThrowDiscus
video_test_0000689,83.5,86.0,-0.119681455,ThrowDiscus
video_test_0000689,87.2,97.6,0.7202429,ThrowDiscus
video_test_0000689,99.4,100.3,-0.0024777758,ThrowDiscus
video_test_0000689,101.3,130.0,0.581334,ThrowDiscus
video_test_0000324,20.9,21.9,0.20052731,BaseballPitch
video_test_0000324,28.2,55.0,1.4029808,BaseballPitch
video_test_0000324,56.1,62.5,1.3659866,BaseballPitch
video_test_0000324,63.2,63.8,0.41115776,BaseballPitch
video_test_0000324,74.6,89.9,0.55355585,BaseballPitch
video_test_0000324,91.3,104.7,0.63742197,BaseballPitch
video_test_0000324,106.5,107.1,0.28209206,BaseballPitch
video_test_0000324,107.9,134.9,1.1655171,BaseballPitch
video_test_0000701,0.0,2.9,1.4311656,SoccerPenalty
video_test_0000701,11.0,29.6,0.7549337,SoccerPenalty
video_test_0000701,32.6,38.1,1.4277936,SoccerPenalty
video_test_0000701,40.3,44.3,1.3750795,SoccerPenalty
video_test_0000882,11.1,17.4,0.92987007,ThrowDiscus
video_test_0000882,21.6,22.6,0.115205385,ThrowDiscus
video_test_0000882,28.9,38.1,0.7673589,ThrowDiscus
video_test_0000882,45.3,46.4,0.19944657,ThrowDiscus
video_test_0000882,49.5,52.7,0.24581966,ThrowDiscus
video_test_0000882,54.5,55.5,0.27598685,ThrowDiscus
video_test_0000882,63.9,65.1,0.2227236,ThrowDiscus
video_test_0000882,71.6,94.3,1.5408946,ThrowDiscus
video_test_0000882,99.3,130.9,1.6534503,ThrowDiscus
video_test_0000882,135.3,142.7,0.7837389,ThrowDiscus
video_test_0000882,152.3,154.4,0.31037083,ThrowDiscus
video_test_0000882,163.2,163.5,0.21437635,ThrowDiscus
video_test_0000882,168.1,170.6,0.15749966,ThrowDiscus
video_test_0000882,181.4,184.7,0.25206435,ThrowDiscus
video_test_0000882,186.0,197.1,1.2390524,ThrowDiscus
video_test_0000882,204.8,214.6,1.0050232,ThrowDiscus
video_test_0000882,220.2,224.1,0.28834128,ThrowDiscus
video_test_0000882,228.4,240.4,1.0678096,ThrowDiscus
video_test_0000367,0.0,15.0,1.2843103,HighJump
video_test_0000367,19.0,21.0,0.7222925,HighJump
video_test_0000367,42.8,45.7,0.7812447,HighJump
video_test_0000367,67.4,75.0,1.2810634,HighJump
video_test_0000367,84.4,101.9,1.5684513,HighJump
video_test_0000367,103.6,106.2,0.8116538,HighJump
video_test_0000367,106.9,107.7,0.2574418,HighJump
video_test_0000367,113.2,119.6,1.1820711,HighJump
video_test_0000367,147.8,153.6,0.5637994,HighJump
video_test_0000367,154.4,165.4,0.7509694,HighJump
video_test_0000367,179.4,184.2,0.7156644,HighJump
video_test_0000367,186.3,190.0,0.67130613,HighJump
video_test_0000367,198.1,203.4,1.2691426,HighJump
video_test_0000964,1.9,17.5,0.8495239,HammerThrow
video_test_0000964,29.0,37.6,0.5045636,HammerThrow
video_test_0000964,42.4,48.0,1.1483214,HammerThrow
video_test_0000964,51.0,51.4,0.31464523,HammerThrow
video_test_0000964,58.6,60.0,0.26131558,HammerThrow
video_test_0001123,2.5,3.4,0.275408,PoleVault
video_test_0001123,7.8,10.8,0.45777306,PoleVault
video_test_0001123,13.3,18.7,0.343949,PoleVault
video_test_0001123,19.5,25.1,0.6189276,PoleVault
video_test_0001123,25.8,28.6,0.40025443,PoleVault
video_test_0001123,29.6,31.1,0.21921077,PoleVault
video_test_0001123,33.1,35.3,0.10702996,PoleVault
video_test_0001123,37.2,41.5,0.47528148,PoleVault
video_test_0001123,43.8,44.6,0.18175514,PoleVault
video_test_0001123,45.3,47.1,0.41799128,PoleVault
video_test_0001123,48.9,49.8,0.35665426,PoleVault
video_test_0001123,51.7,51.7,0.07008065,PoleVault
video_test_0001123,52.8,56.1,0.6914567,PoleVault
video_test_0001123,57.2,61.6,0.2771726,PoleVault
video_test_0001123,64.4,64.8,0.2952959,PoleVault
video_test_0001123,65.7,68.0,0.27155975,PoleVault
video_test_0001123,69.2,69.6,0.16258037,PoleVault
video_test_0001123,70.6,73.1,0.4857757,PoleVault
video_test_0001123,75.9,79.0,0.68285537,PoleVault
video_test_0001123,80.5,81.5,0.12817529,PoleVault
video_test_0001123,83.6,85.2,0.23530115,PoleVault
video_test_0001123,87.1,89.4,0.16057023,PoleVault
video_test_0001123,92.5,93.1,0.15968093,PoleVault
video_test_0001123,99.5,108.7,0.22420168,PoleVault
video_test_0001123,110.7,113.4,0.23752083,PoleVault
video_test_0001123,116.3,117.0,0.14951,PoleVault
video_test_0001123,118.3,118.8,0.1259678,PoleVault
video_test_0001123,124.9,126.5,0.13630028,PoleVault
video_test_0001123,127.2,130.7,0.18137757,PoleVault
video_test_0001123,131.5,132.9,0.41595444,PoleVault
video_test_0001123,135.8,135.8,0.35531124,PoleVault
video_test_0001123,138.0,139.1,0.4831052,PoleVault
video_test_0001123,140.1,145.4,0.37170815,PoleVault
video_test_0001123,146.7,148.6,0.230522,PoleVault
video_test_0001123,149.3,151.3,0.3437442,PoleVault
video_test_0001123,152.0,154.1,0.2564736,PoleVault
video_test_0001123,155.7,156.2,0.22845335,PoleVault
video_test_0001123,166.9,172.9,0.33657694,PoleVault
video_test_0001123,174.5,183.7,0.47122592,PoleVault
video_test_0001123,184.4,189.0,0.48227698,PoleVault
video_test_0001123,190.5,191.4,0.35540706,PoleVault
video_test_0001123,193.9,213.5,0.77481973,PoleVault
video_test_0001123,214.5,218.4,0.65191007,PoleVault
video_test_0001123,220.2,227.3,0.5898849,PoleVault
video_test_0001123,237.8,243.5,0.8561002,PoleVault
video_test_0000319,1.5,5.1,0.7228692,HammerThrow
video_test_0000319,8.0,13.0,0.9048425,HammerThrow
video_test_0000319,13.9,18.5,0.5921334,HammerThrow
video_test_0000319,20.4,21.8,0.16811946,HammerThrow
video_test_0000319,23.0,23.3,0.10807507,HammerThrow
video_test_0000319,35.4,43.6,0.608143,HammerThrow
video_test_0000319,45.0,58.8,0.76424164,HammerThrow
video_test_0000319,78.1,83.0,0.17731264,HammerThrow
video_test_0000319,87.2,89.6,0.6571556,HammerThrow
video_test_0000319,92.4,99.3,0.83219934,HammerThrow
video_test_0000319,100.0,104.7,0.69331574,HammerThrow
video_test_0000319,105.8,107.8,0.19707674,HammerThrow
video_test_0000319,109.7,109.9,0.41200238,HammerThrow
video_test_0000319,120.7,121.8,0.37251484,HammerThrow
video_test_0000319,122.6,126.6,0.5804066,HammerThrow
video_test_0000319,127.4,128.7,0.5843626,HammerThrow
video_test_0000319,137.2,138.6,0.25593612,HammerThrow
video_test_0000039,0.0,32.9,1.101747,TennisSwing
video_test_0000039,33.6,57.8,1.2543654,TennisSwing
video_test_0000039,58.8,62.6,0.612982,TennisSwing
video_test_0000039,64.6,64.8,0.3222314,TennisSwing
video_test_0000039,66.5,66.7,0.20098585,TennisSwing
video_test_0000039,69.8,70.7,0.46607244,TennisSwing
video_test_0000039,71.9,72.3,0.44719502,TennisSwing
video_test_0000039,74.6,77.4,0.6316142,TennisSwing
video_test_0000039,79.7,80.7,0.8448683,TennisSwing
video_test_0000039,86.8,91.7,0.7195848,TennisSwing
video_test_0000039,93.3,93.8,0.4665175,TennisSwing
video_test_0000039,94.7,95.2,0.4281495,TennisSwing
video_test_0000039,102.5,103.6,0.3074624,TennisSwing
video_test_0000039,104.6,105.1,0.53149533,TennisSwing
video_test_0000039,107.1,108.5,0.3641858,TennisSwing
video_test_0000039,109.2,111.3,0.83617306,TennisSwing
video_test_0000039,113.2,114.5,0.8311243,TennisSwing
video_test_0000039,116.2,119.2,0.69532645,TennisSwing
video_test_0000039,120.9,125.9,1.0044588,TennisSwing
video_test_0000039,130.8,131.1,0.37701115,TennisSwing
video_test_0000039,132.0,134.1,0.5906788,TennisSwing
video_test_0000039,134.9,135.3,0.72185135,TennisSwing
video_test_0000039,136.6,138.6,0.64860094,TennisSwing
video_test_0000039,139.5,140.0,0.38994193,TennisSwing
video_test_0000039,141.4,142.3,0.44922033,TennisSwing
video_test_0000039,143.5,160.7,1.0489475,TennisSwing
video_test_0000039,162.7,167.8,0.736467,TennisSwing
video_test_0000039,169.4,174.1,0.59024286,TennisSwing
video_test_0000039,176.2,177.4,0.7403621,TennisSwing
video_test_0000039,178.6,179.5,0.6091107,TennisSwing
video_test_0000039,181.4,184.5,0.6522678,TennisSwing
video_test_0000039,185.4,185.8,0.49077967,TennisSwing
video_test_0000039,186.8,188.3,0.51227087,TennisSwing
video_test_0000039,189.5,190.3,0.394111,TennisSwing
video_test_0000039,192.3,195.0,0.77583677,TennisSwing
video_test_0000039,196.1,196.6,0.39900994,TennisSwing
video_test_0000039,197.7,197.9,0.26735112,TennisSwing
video_test_0000039,227.1,227.3,0.23834643,TennisSwing
video_test_0001038,7.8,8.9,0.04729988,HammerThrow
video_test_0001038,18.8,20.5,0.3447529,HammerThrow
video_test_0001038,26.7,47.7,1.1872333,HammerThrow
video_test_0001038,50.0,55.0,1.5148188,HammerThrow
video_test_0001038,56.3,57.8,0.29447156,HammerThrow
video_test_0001038,61.0,66.3,0.41089585,HammerThrow
video_test_0001038,73.5,74.3,0.31751502,HammerThrow
video_test_0001038,75.4,75.6,-0.01679461,HammerThrow
video_test_0001038,84.6,90.6,0.56738293,HammerThrow
video_test_0001038,92.7,96.1,0.31579784,HammerThrow
video_test_0001038,110.3,115.6,1.4042894,HammerThrow
video_test_0001447,18.7,24.1,0.8064148,BaseballPitch
video_test_0001447,39.7,40.2,0.20180674,BaseballPitch
video_test_0001447,67.5,74.1,0.9195133,BaseballPitch
video_test_0001447,110.4,112.1,0.70705885,BaseballPitch
video_test_0001447,152.7,167.7,0.94476134,BaseballPitch
video_test_0001447,172.5,189.9,1.3634677,BaseballPitch
video_test_0000538,0.0,3.5,0.6628236,PoleVault
video_test_0000538,4.3,9.5,0.57733065,PoleVault
video_test_0000538,12.2,29.2,1.0157399,PoleVault
video_test_0000538,29.9,40.4,0.44550765,PoleVault
video_test_0000538,41.5,42.3,0.47562623,PoleVault
video_test_0000538,43.5,44.3,0.5235649,PoleVault
video_test_0000538,48.7,50.9,0.35649586,PoleVault
video_test_0000538,54.0,55.0,0.6675867,PoleVault
video_test_0000538,59.2,61.0,0.4412947,PoleVault
video_test_0000538,62.9,63.5,0.32839894,PoleVault
video_test_0000538,65.9,69.7,0.6630496,PoleVault
video_test_0000538,85.2,91.3,1.1320118,PoleVault
video_test_0000538,93.3,97.9,0.27790585,PoleVault
video_test_0000538,101.6,103.7,0.45683876,PoleVault
video_test_0000538,105.7,113.2,1.0527095,PoleVault
video_test_0000538,116.9,120.7,0.31432125,PoleVault
video_test_0000538,124.8,128.2,0.4384449,PoleVault
video_test_0000538,132.8,135.9,0.7537187,PoleVault
video_test_0000538,140.4,140.8,0.24428819,PoleVault
video_test_0000538,151.1,153.2,0.19577238,PoleVault
video_test_0000538,156.6,159.6,1.0068961,PoleVault
video_test_0000538,161.2,173.9,0.9581246,PoleVault
video_test_0001164,7.9,21.0,0.77232563,HammerThrow
video_test_0001164,22.7,40.6,0.6180431,HammerThrow
video_test_0001164,42.6,58.9,1.0753243,HammerThrow
video_test_0001164,60.6,80.9,0.79509926,HammerThrow
video_test_0001164,82.7,109.7,0.6842303,HammerThrow
video_test_0001164,111.0,122.2,0.897896,HammerThrow
video_test_0001164,124.0,136.2,0.74267423,HammerThrow
video_test_0001164,138.6,139.4,0.37805608,HammerThrow
video_test_0001164,148.7,162.5,0.9682548,HammerThrow
video_test_0001164,164.1,182.4,1.0232054,HammerThrow
video_test_0001164,183.8,191.3,0.76316196,HammerThrow
video_test_0001164,197.3,212.4,0.7764465,HammerThrow
video_test_0001164,219.2,227.6,1.1920998,HammerThrow
video_test_0001164,229.7,242.7,0.71307147,HammerThrow
video_test_0001164,248.6,255.3,1.2654892,HammerThrow
video_test_0001164,258.2,270.7,0.87382555,HammerThrow
video_test_0001164,271.7,282.0,1.0921265,HammerThrow
video_test_0001164,284.0,293.5,1.1834768,HammerThrow
video_test_0001164,297.9,299.3,0.45995185,HammerThrow
video_test_0001164,309.8,317.8,1.0288359,HammerThrow
video_test_0001164,324.5,333.8,1.0362303,HammerThrow
video_test_0001164,335.6,339.4,0.20341264,HammerThrow
video_test_0001164,348.5,367.1,1.0933186,HammerThrow
video_test_0001164,371.5,374.8,0.26695704,HammerThrow
video_test_0001164,392.7,401.4,1.1781061,HammerThrow
video_test_0001164,420.1,430.8,0.3845318,HammerThrow
video_test_0001164,453.3,458.9,0.37236738,HammerThrow
video_test_0001164,459.6,468.4,1.1118122,HammerThrow
video_test_0001164,485.2,493.7,1.4339606,HammerThrow
video_test_0001164,500.7,513.2,1.1413763,HammerThrow
video_test_0001164,515.8,522.2,1.211077,HammerThrow
video_test_0001164,542.4,547.8,0.9299043,HammerThrow
video_test_0001164,549.7,552.3,0.29625845,HammerThrow
video_test_0001164,580.8,600.5,0.93828934,HammerThrow
video_test_0001164,651.2,657.9,0.59942806,HammerThrow
video_test_0001164,674.6,679.9,0.5965378,HammerThrow
video_test_0001164,705.2,709.9,0.7942089,HammerThrow
video_test_0001164,713.1,715.0,0.74959826,HammerThrow
video_test_0001164,727.7,736.7,0.49405962,HammerThrow
video_test_0001164,739.3,742.9,0.6426687,HammerThrow
video_test_0001164,745.5,749.4,0.74912435,HammerThrow
video_test_0001164,751.1,755.7,0.5860872,HammerThrow
video_test_0000665,9.1,16.7,1.3415191,PoleVault
video_test_0000665,19.8,31.3,1.9425006,PoleVault
video_test_0000665,34.7,41.2,1.8426493,PoleVault
video_test_0000665,43.5,44.5,0.9381161,PoleVault
video_test_0000665,65.0,65.9,0.43160447,PoleVault
video_test_0000665,66.9,67.6,0.7195658,PoleVault
video_test_0000665,88.3,93.1,1.4724582,PoleVault
video_test_0000665,97.9,104.2,1.571049,PoleVault
video_test_0000665,110.5,116.6,1.7395611,PoleVault
video_test_0000665,119.3,125.7,0.9376175,PoleVault
video_test_0000665,128.2,131.3,1.3014526,PoleVault
video_test_0000665,133.9,137.6,0.8397086,PoleVault
video_test_0000665,140.9,147.4,0.9051697,PoleVault
video_test_0000665,153.2,160.6,1.1153045,PoleVault
video_test_0000665,164.2,171.2,1.2884108,PoleVault
video_test_0000665,174.6,176.9,0.40434045,PoleVault
video_test_0000665,182.1,190.9,1.1388857,PoleVault
video_test_0000665,209.0,220.2,1.8293257,PoleVault
video_test_0000665,221.4,224.1,0.8546061,PoleVault
video_test_0000665,225.0,227.2,0.24680175,PoleVault
video_test_0000665,228.5,238.9,1.0640466,PoleVault
video_test_0000665,241.5,246.1,1.5885226,PoleVault
video_test_0000665,261.2,267.8,1.5496866,PoleVault
video_test_0000665,270.4,283.1,1.2372829,PoleVault
video_test_0000665,286.3,293.0,1.2913617,PoleVault
video_test_0000665,295.8,299.0,1.1705114,PoleVault
video_test_0001270,0.0,4.4,0.69940126,CleanAndJerk
video_test_0001270,7.3,8.0,0.35702178,CleanAndJerk
video_test_0001270,9.8,10.1,0.5069739,CleanAndJerk
video_test_0001270,12.6,12.7,-0.12778911,CleanAndJerk
video_test_0001270,22.5,23.1,0.4446343,CleanAndJerk
video_test_0001270,23.8,24.0,0.43191373,CleanAndJerk
video_test_0001270,24.8,24.9,0.44756624,CleanAndJerk
video_test_0001270,25.8,28.6,0.7501089,CleanAndJerk
video_test_0001270,30.7,31.3,0.766213,CleanAndJerk
video_test_0001270,37.3,40.5,0.7088474,CleanAndJerk
video_test_0001270,41.5,50.2,1.408984,CleanAndJerk
video_test_0001270,52.9,53.8,0.7404304,CleanAndJerk
video_test_0001270,54.5,54.6,0.33597264,CleanAndJerk
video_test_0001270,55.3,57.3,0.68048394,CleanAndJerk
video_test_0001270,58.6,60.3,0.96195847,CleanAndJerk
video_test_0001270,61.1,62.7,0.4593099,CleanAndJerk
video_test_0001270,64.2,72.8,0.67404836,CleanAndJerk
video_test_0001270,74.0,74.6,0.5070501,CleanAndJerk
video_test_0001270,76.3,82.2,0.8602366,CleanAndJerk
video_test_0001270,82.9,131.1,1.4677061,CleanAndJerk
video_test_0001270,132.5,135.2,0.50495857,CleanAndJerk
video_test_0001270,136.7,140.1,0.6368767,CleanAndJerk
video_test_0001270,141.0,145.1,0.88228095,CleanAndJerk
video_test_0001270,146.2,147.5,0.3198685,CleanAndJerk
video_test_0001270,148.5,148.7,0.38448143,CleanAndJerk
video_test_0001270,150.8,182.9,1.3567797,CleanAndJerk
video_test_0001270,184.8,188.7,1.2136229,CleanAndJerk
video_test_0001270,189.9,190.6,0.37036324,CleanAndJerk
video_test_0001270,197.1,197.7,0.45808628,CleanAndJerk
video_test_0001270,199.4,214.8,1.3403959,CleanAndJerk
video_test_0001270,220.9,221.5,0.5728165,CleanAndJerk
video_test_0001270,223.2,232.0,0.952,CleanAndJerk
video_test_0000046,32.6,33.7,1.4302362,GolfSwing
video_test_0000046,37.7,40.0,1.3709666,GolfSwing
video_test_0000046,45.4,138.3,2.1574934,GolfSwing
video_test_0000046,139.3,140.0,1.2470897,GolfSwing
video_test_0000046,141.6,158.6,2.0312681,GolfSwing
video_test_0000046,160.1,161.1,1.093403,GolfSwing
video_test_0000046,161.9,163.7,0.9927036,GolfSwing
video_test_0000046,164.6,166.6,1.1455609,GolfSwing
video_test_0000046,168.0,176.8,2.208849,GolfSwing
video_test_0001483,4.3,14.8,1.673235,CleanAndJerk
video_test_0001483,16.1,28.8,1.636362,CleanAndJerk
video_test_0001483,30.9,31.4,0.50839823,CleanAndJerk
video_test_0001182,0.0,12.7,1.2442503,BaseballPitch
