video-id,t-start,t-end,label
video_test_0001075,38.9,39.6,Billiards
video_test_0001075,44.7,46.7,Billiards
video_test_0001075,57.2,58.2,Billiards
video_test_0001075,64.6,65.6,Billiards
video_test_0001075,71.0,74.1,Billiards
video_test_0001075,76.3,77.3,Billiards
video_test_0001075,83.3,84.5,Billiards
video_test_0001075,89.0,89.4,Billiards
video_test_0001075,91.2,92.0,Billiards
video_test_0001075,94.6,95.8,Billiards
video_test_0001075,104.2,106.8,Billiards
video_test_0001075,108.4,110.8,Billiards
video_test_0001075,113.2,115.7,Billiards
video_test_0001075,117.8,119.9,Billiards
video_test_0001075,126.0,126.8,Billiards
video_test_0001075,131.3,133.6,Billiards
video_test_0001075,137.3,138.6,Billiards
video_test_0001075,149.9,153.1,Billiards
video_test_0001075,154.8,156.4,Billiards
video_test_0001075,159.2,160.3,Billiards
video_test_0001075,166.9,169.7,Billiards
video_test_0001075,171.5,173.5,Billiards
video_test_0001075,177.0,178.2,Billiards
video_test_0001075,182.6,183.7,Billiards
video_test_0001075,187.0,188.6,Billiards
video_test_0001075,193.4,197.1,Billiards
video_test_0001075,200.8,201.9,Billiards
video_test_0001075,202.4,203.9,Billiards
video_test_0001075,206.9,208.5,Billiards
video_test_0001324,8.4,10.9,BaseballPitch
video_test_0001324,18.2,20.2,BaseballPitch
video_test_0001324,44.6,46.7,BaseballPitch
video_test_0001324,54.7,57.3,BaseballPitch
video_test_0001324,62.4,64.4,BaseballPitch
video_test_0001324,72.2,75.2,BaseballPitch
video_test_0001324,85.7,87.9,BaseballPitch
video_test_0001324,95.9,98.5,BaseballPitch
video_test_0001324,104.7,106.4,BaseballPitch
video_test_0001324,119.7,121.0,BaseballPitch
video_test_0001324,129.2,130.8,BaseballPitch
video_test_0001324,131.0,132.2,BaseballPitch
video_test_0001324,134.8,136.5,BaseballPitch
video_test_0001324,136.7,137.7,BaseballPitch
video_test_0001324,138.0,139.3,BaseballPitch
video_test_0001324,139.9,141.5,BaseballPitch
video_test_0001324,141.6,142.8,BaseballPitch
video_test_0001324,143.0,144.1,BaseballPitch
video_test_0001324,144.7,145.6,BaseballPitch
video_test_0000689,62.8,65.4,SoccerPenalty
video_test_0000689,101.6,103.7,SoccerPenalty
video_test_0000324,49.2,53.5,BaseballPitch
video_test_0000324,116.7,122.5,BaseballPitch
video_test_0000701,0.9,2.4,SoccerPenalty
video_test_0000701,16.2,26.2,SoccerPenalty
video_test_0000701,33.9,35.8,SoccerPenalty
video_test_0000701,41.4,44.0,SoccerPenalty
video_test_0000882,11.4,17.3,HammerThrow
video_test_0000882,17.5,23.2,HammerThrow
video_test_0000882,29.3,36.8,HammerThrow
video_test_0000882,42.1,46.8,HammerThrow
video_test_0000882,49.6,55.5,HammerThrow
video_test_0000882,59.8,66.5,HammerThrow
video_test_0000882,76.4,81.9,HammerThrow
video_test_0000882,82.8,90.1,HammerThrow
video_test_0000882,95.3,103.1,HammerThrow
video_test_0000882,107.6,113.7,HammerThrow
video_test_0000882,118.1,124.0,HammerThrow
video_test_0000882,124.7,129.3,HammerThrow
video_test_0000882,135.5,142.1,HammerThrow
video_test_0000882,147.1,156.1,HammerThrow
video_test_0000882,162.9,172.0,HammerThrow
video_test_0000882,178.1,185.4,HammerThrow
video_test_0000882,190.3,196.5,HammerThrow
video_test_0000882,201.6,207.6,HammerThrow
video_test_0000882,208.0,213.7,HammerThrow
video_test_0000882,219.0,224.3,HammerThrow
video_test_0000882,233.1,239.1,HammerThrow
video_test_0000367,8.7,10.6,HighJump
video_test_0000964,7.5,15.3,BaseballPitch
video_test_0000964,42.5,47.3,BaseballPitch
video_test_0000964,52.2,56.4,BaseballPitch
video_test_0001123,0.0,5.4,PoleVault
video_test_0001123,5.6,10.8,PoleVault
video_test_0001123,11.0,19.3,PoleVault
video_test_0001123,19.5,24.8,PoleVault
video_test_0001123,25.0,38.4,PoleVault
video_test_0001123,38.7,43.7,PoleVault
video_test_0001123,43.9,49.0,PoleVault
video_test_0001123,49.3,61.9,PoleVault
video_test_0001123,62.4,67.3,PoleVault
video_test_0001123,67.4,72.0,PoleVault
video_test_0001123,72.1,84.7,PoleVault
video_test_0001123,84.8,90.3,PoleVault
video_test_0001123,90.6,95.2,PoleVault
video_test_0001123,95.7,108.6,PoleVault
video_test_0001123,109.0,114.3,PoleVault
video_test_0001123,114.6,119.4,PoleVault
video_test_0001123,119.6,133.4,PoleVault
video_test_0001123,133.6,138.2,PoleVault
video_test_0001123,138.5,143.2,PoleVault
video_test_0001123,143.4,152.1,PoleVault
video_test_0001123,152.2,161.1,PoleVault
video_test_0001123,161.4,167.0,PoleVault
video_test_0001123,167.1,184.0,PoleVault
video_test_0001123,184.6,190.7,PoleVault
video_test_0001123,190.7,198.6,PoleVault
video_test_0001123,198.9,211.4,PoleVault
video_test_0001123,211.6,218.0,PoleVault
video_test_0001123,218.3,227.0,PoleVault
video_test_0001123,229.9,243.7,PoleVault
video_test_0000319,14.2,18.2,ThrowDiscus
video_test_0000319,47.6,54.3,ThrowDiscus
video_test_0000319,97.7,104.2,ThrowDiscus
video_test_0000319,123.6,130.2,ThrowDiscus
video_test_0000039,0.9,3.5,TennisSwing
video_test_0000039,4.8,6.9,TennisSwing
video_test_0000039,7.3,8.8,TennisSwing
video_test_0000039,11.0,11.8,TennisSwing
video_test_0000039,14.5,16.0,TennisSwing
video_test_0000039,17.3,18.5,TennisSwing
video_test_0000039,45.9,47.6,TennisSwing
video_test_0000039,49.4,51.8,TennisSwing
video_test_0000039,52.8,54.5,TennisSwing
video_test_0000039,66.9,67.8,TennisSwing
video_test_0000039,111.8,121.0,TennisSwing
video_test_0000039,125.9,127.5,TennisSwing
video_test_0000039,159.8,162.4,TennisSwing
video_test_0000039,167.6,170.2,TennisSwing
video_test_0000039,181.0,184.4,TennisSwing
video_test_0001038,50.6,54.2,BaseballPitch
video_test_0001038,110.5,114.1,BaseballPitch
video_test_0001447,172.7,175.3,BaseballPitch
video_test_0000538,0.0,4.1,HighJump
video_test_0000538,4.6,11.2,HighJump
video_test_0000538,12.6,18.4,HighJump
video_test_0000538,19.0,23.1,HighJump
video_test_0000538,23.6,29.9,HighJump
video_test_0000538,38.5,43.8,HighJump
video_test_0000538,50.8,57.0,HighJump
video_test_0000538,59.4,63.9,HighJump
video_test_0000538,65.9,70.9,HighJump
video_test_0000538,85.6,89.3,HighJump
video_test_0000538,93.7,98.8,HighJump
video_test_0000538,101.4,104.8,HighJump
video_test_0000538,106.4,109.6,HighJump
video_test_0000538,125.9,129.9,HighJump
video_test_0000538,133.0,136.7,HighJump
video_test_0000538,162.1,165.6,HighJump
video_test_0001164,803.8,808.2,CleanAndJerk
video_test_0001164,808.5,812.5,CleanAndJerk
video_test_0001164,812.7,816.4,CleanAndJerk
video_test_0001164,816.7,824.7,CleanAndJerk
video_test_0001164,826.5,833.6,CleanAndJerk
video_test_0001164,836.5,840.1,CleanAndJerk
video_test_0001164,8.7,21.1,HammerThrow
video_test_0001164,22.7,40.7,HammerThrow
video_test_0001164,42.8,58.4,HammerThrow
video_test_0001164,61.2,77.3,HammerThrow
video_test_0001164,82.8,98.7,HammerThrow
video_test_0001164,99.1,109.5,HammerThrow
video_test_0001164,111.3,122.3,HammerThrow
video_test_0001164,124.4,134.2,HammerThrow
video_test_0001164,135.3,146.2,HammerThrow
video_test_0001164,148.9,161.2,HammerThrow
video_test_0001164,164.2,179.9,HammerThrow
video_test_0001164,184.2,186.1,HammerThrow
video_test_0001164,198.4,212.0,HammerThrow
video_test_0001164,213.6,223.7,HammerThrow
video_test_0001164,227.4,239.3,HammerThrow
video_test_0001164,248.1,254.8,HammerThrow
video_test_0001164,259.4,269.4,HammerThrow
video_test_0001164,271.0,277.5,HammerThrow
video_test_0001164,279.9,290.6,HammerThrow
video_test_0001164,295.1,298.6,HammerThrow
video_test_0001164,325.9,333.3,HammerThrow
video_test_0001164,345.1,351.9,HammerThrow
video_test_0001164,356.8,364.9,HammerThrow
video_test_0001164,391.5,401.3,HammerThrow
video_test_0001164,419.1,433.0,HammerThrow
video_test_0001164,459.5,467.3,HammerThrow
video_test_0001164,486.0,492.7,HammerThrow
video_test_0001164,502.0,512.2,HammerThrow
video_test_0001164,516.6,522.1,HammerThrow
video_test_0001164,542.8,547.7,HammerThrow
video_test_0001164,585.0,600.1,HammerThrow
video_test_0001164,650.3,658.0,HammerThrow
video_test_0001164,671.7,679.4,HammerThrow
video_test_0001164,705.4,706.5,HammerThrow
video_test_0001164,708.5,709.8,HammerThrow
video_test_0001164,713.5,714.6,HammerThrow
video_test_0001164,727.8,733.0,HammerThrow
video_test_0001164,733.4,736.4,HammerThrow
video_test_0001164,739.9,742.5,HammerThrow
video_test_0001164,746.1,748.9,HammerThrow
video_test_0001164,751.9,755.5,HammerThrow
video_test_0000665,9.9,15.8,PoleVault
video_test_0000665,19.9,22.6,PoleVault
video_test_0000665,23.2,25.2,PoleVault
video_test_0000665,26.3,29.0,PoleVault
video_test_0000665,29.4,31.2,PoleVault
video_test_0000665,34.8,37.0,PoleVault
video_test_0000665,37.2,40.6,PoleVault
video_test_0000665,64.9,66.7,PoleVault
video_test_0000665,67.3,70.1,PoleVault
video_test_0000665,88.6,89.9,PoleVault
video_test_0000665,90.1,92.6,PoleVault
video_test_0000665,97.9,100.1,PoleVault
video_test_0000665,100.2,103.8,PoleVault
video_test_0000665,113.7,116.3,PoleVault
video_test_0000665,119.3,122.4,PoleVault
video_test_0000665,122.9,125.5,PoleVault
video_test_0000665,128.3,131.0,PoleVault
video_test_0000665,134.1,137.4,PoleVault
video_test_0000665,141.0,143.5,PoleVault
video_test_0000665,144.8,147.2,PoleVault
video_test_0000665,153.1,157.8,PoleVault
video_test_0000665,158.1,160.3,PoleVault
video_test_0000665,161.1,164.0,PoleVault
video_test_0000665,164.3,167.7,PoleVault
video_test_0000665,168.6,171.3,PoleVault
video_test_0000665,174.5,177.5,PoleVault
video_test_0000665,182.3,184.6,PoleVault
video_test_0000665,184.9,190.2,PoleVault
video_test_0000665,198.2,205.8,PoleVault
video_test_0000665,210.4,213.8,PoleVault
video_test_0000665,214.7,220.1,PoleVault
video_test_0000665,220.8,224.3,PoleVault
video_test_0000665,224.7,227.2,PoleVault
video_test_0000665,228.5,230.6,PoleVault
video_test_0000665,230.9,238.3,PoleVault
video_test_0000665,242.1,245.2,PoleVault
video_test_0000665,262.9,266.7,PoleVault
video_test_0000665,270.7,274.5,PoleVault
video_test_0000665,274.8,282.9,PoleVault
video_test_0000665,287.0,292.9,PoleVault
video_test_0000665,296.4,299.0,PoleVault
video_test_0000665,310.6,314.4,PoleVault
video_test_0001270,0.0,4.8,CleanAndJerk
video_test_0001270,5.8,7.5,CleanAndJerk
video_test_0001270,8.2,10.1,CleanAndJerk
video_test_0001270,10.7,12.4,CleanAndJerk
video_test_0001270,12.9,14.6,CleanAndJerk
video_test_0001270,15.9,20.4,CleanAndJerk
video_test_0001270,21.3,24.6,CleanAndJerk
video_test_0001270,26.2,30.2,CleanAndJerk
video_test_0001270,31.2,36.3,CleanAndJerk
video_test_0001270,37.4,41.1,CleanAndJerk
video_test_0001270,41.9,46.4,CleanAndJerk
video_test_0001270,48.2,52.2,CleanAndJerk
video_test_0001270,53.9,57.9,CleanAndJerk
video_test_0001270,59.6,65.5,CleanAndJerk
video_test_0001270,69.3,75.5,CleanAndJerk
video_test_0001270,77.8,84.7,CleanAndJerk
video_test_0001270,88.1,100.3,CleanAndJerk
video_test_0001270,101.4,113.7,CleanAndJerk
video_test_0001270,115.3,129.5,CleanAndJerk
video_test_0001270,130.0,141.1,CleanAndJerk
video_test_0001270,143.2,152.4,CleanAndJerk
video_test_0001270,155.9,173.2,CleanAndJerk
video_test_0001270,175.5,186.8,CleanAndJerk
video_test_0001270,188.8,199.8,CleanAndJerk
video_test_0001270,201.4,212.6,CleanAndJerk
video_test_0001270,214.2,222.1,CleanAndJerk
video_test_0001270,226.9,230.5,CleanAndJerk
video_test_0000046,128.1,132.7,GolfSwing
video_test_0000046,147.4,150.9,GolfSwing
video_test_0000046,79.2,84.0,GolfSwing
video_test_0000046,170.5,173.6,GolfSwing
video_test_0001483,6.1,13.9,CleanAndJerk
video_test_0001483,18.1,30.7,CleanAndJerk
video_test_0001182,1.3,3.7,BaseballPitch
video_test_0001182,78.1,81.2,BaseballPitch
video_test_0001182,89.9,92.9,BaseballPitch
video_test_0000991,8.1,11.7,SoccerPenalty
video_test_0000991,14.8,17.6,SoccerPenalty
video_test_0000991,26.2,28.9,SoccerPenalty
video_test_0000991,29.8,33.6,SoccerPenalty
video_test_0000991,34.0,38.3,SoccerPenalty
video_test_0000991,38.4,38.9,SoccerPenalty
video_test_0000991,39.0,39.5,SoccerPenalty
video_test_0000991,39.7,40.3,SoccerPenalty
video_test_0000991,45.9,49.6,SoccerPenalty
video_test_0000991,54.8,57.9,SoccerPenalty
video_test_0000991,60.0,66.6,SoccerPenalty
video_test_0000991,66.8,69.7,SoccerPenalty
video_test_0000051,51.7,55.8,Billiards
video_test_0000051,67.3,70.0,Billiards
video_test_0000051,79.8,82.4,Billiards
video_test_0000051,93.9,97.7,Billiards
video_test_0000051,107.4,110.0,Billiards
video_test_0001556,53.0,55.3,SoccerPenalty
video_test_0001556,78.2,83.8,SoccerPenalty
video_test_0000635,0.0,8.4,CleanAndJerk
video_test_0000635,8.8,17.5,CleanAndJerk
video_test_0000635,18.1,27.0,CleanAndJerk
video_test_0000635,27.3,31.4,CleanAndJerk
video_test_0001168,79.7,81.1,TennisSwing
video_test_0001168,98.4,99.3,TennisSwing
video_test_0001168,103.6,104.9,TennisSwing
video_test_0000113,60.8,79.0,GolfSwing
video_test_0001207,30.5,38.5,PoleVault
video_test_0001207,53.7,59.6,PoleVault
video_test_0001207,67.8,74.5,PoleVault
video_test_0001207,80.1,88.1,PoleVault
video_test_0001207,91.9,99.6,PoleVault
video_test_0001207,111.2,117.4,PoleVault
video_test_0001207,123.6,130.4,PoleVault
video_test_0001207,136.6,146.0,PoleVault
video_test_0001207,153.0,165.3,PoleVault
video_test_0001207,172.5,178.8,PoleVault
video_test_0001207,192.2,199.1,PoleVault
video_test_0001207,206.2,216.7,PoleVault
video_test_0001207,227.3,238.0,PoleVault
video_test_0001207,241.8,249.1,PoleVault
video_test_0001207,256.4,268.7,PoleVault
video_test_0001207,281.0,287.2,PoleVault
video_test_0001207,294.5,303.4,PoleVault
video_test_0001207,316.7,326.0,PoleVault
video_test_0001207,338.1,347.4,PoleVault
video_test_0001207,364.7,371.8,PoleVault
video_test_0001207,386.3,392.7,PoleVault
video_test_0001207,399.2,410.9,PoleVault
video_test_0001207,419.5,424.7,PoleVault
video_test_0001207,441.1,449.0,PoleVault
video_test_0001207,455.0,468.2,PoleVault
video_test_0001207,479.0,489.9,PoleVault
video_test_0001207,503.1,509.5,PoleVault
video_test_0001207,520.5,527.3,PoleVault
video_test_0001207,542.7,552.7,PoleVault
video_test_0001207,559.2,567.7,PoleVault
video_test_0001207,581.2,587.4,PoleVault
video_test_0001207,600.4,611.5,PoleVault
video_test_0001207,618.9,624.5,PoleVault
video_test_0001207,633.3,644.1,PoleVault
video_test_0001207,659.7,665.6,PoleVault
video_test_0001207,684.0,692.3,PoleVault
video_test_0001207,704.1,714.1,PoleVault
video_test_0001207,726.4,734.7,PoleVault
video_test_0001207,746.4,754.3,PoleVault
video_test_0001207,763.4,773.0,PoleVault
video_test_0001207,785.7,795.5,PoleVault
video_test_0001207,812.2,820.0,PoleVault
video_test_0001207,834.3,846.0,PoleVault
video_test_0001207,849.0,862.5,PoleVault
video_test_0001207,875.0,883.6,PoleVault
video_test_0001207,896.5,904.0,PoleVault
video_test_0001207,914.2,930.3,PoleVault
video_test_0001207,945.3,952.9,PoleVault
video_test_0001207,980.4,988.8,PoleVault
video_test_0001207,1006.7,1020.2,PoleVault
video_test_0001207,1032.2,1044.3,PoleVault
video_test_0001207,1051.3,1058.3,PoleVault
video_test_0001307,12.1,28.4,CleanAndJerk
video_test_0001307,39.0,54.5,CleanAndJerk
video_test_0001307,77.7,91.6,CleanAndJerk
video_test_0001307,103.7,124.8,CleanAndJerk
video_test_0001307,140.3,160.0,CleanAndJerk
video_test_0001307,175.9,198.1,CleanAndJerk
video_test_0000896,18.6,24.8,HighJump
video_test_0000896,29.1,34.8,HighJump
video_test_0000896,41.0,47.4,HighJump
video_test_0000896,57.2,64.0,HighJump
video_test_0000896,69.4,78.7,HighJump
video_test_0000896,82.4,88.6,HighJump
video_test_0000896,89.8,94.8,HighJump
video_test_0000946,0.9,3.5,BaseballPitch
video_test_0000946,13.1,17.4,BaseballPitch
video_test_0000188,14.0,17.7,HighJump
video_test_0000188,22.3,27.2,HighJump
video_test_0000188,91.2,103.9,HighJump
video_test_0000188,504.6,510.6,HighJump
video_test_0000188,513.2,517.8,HighJump
video_test_0001127,25.8,49.8,GolfSwing
video_test_0001127,50.1,69.9,GolfSwing
video_test_0001127,165.6,169.8,GolfSwing
video_test_0000270,0.4,1.5,HammerThrow
video_test_0000270,14.6,22.6,HammerThrow
video_test_0000270,60.1,66.1,HammerThrow
video_test_0000270,78.7,84.8,HammerThrow
video_test_0000270,98.7,104.9,HammerThrow
video_test_0000270,119.7,130.2,HammerThrow
video_test_0000270,144.8,151.2,HammerThrow
video_test_0000626,0.0,7.1,PoleVault
video_test_0000626,7.4,13.4,PoleVault
video_test_0000626,13.7,18.5,PoleVault
video_test_0000626,29.4,35.9,PoleVault
video_test_0000626,53.9,61.1,PoleVault
video_test_0000626,78.4,83.1,PoleVault
video_test_0000626,84.0,88.0,PoleVault
video_test_0000626,92.7,95.5,PoleVault
video_test_0000626,99.0,104.6,PoleVault
video_test_0000626,111.1,114.5,PoleVault
video_test_0000626,118.4,122.5,PoleVault
video_test_0000626,124.3,128.4,PoleVault
video_test_0000626,135.1,138.7,PoleVault
video_test_0000626,153.3,159.3,PoleVault
video_test_0000626,210.0,218.0,PoleVault
video_test_0000626,220.9,226.3,PoleVault
video_test_0000626,233.1,240.7,PoleVault
video_test_0000626,242.7,247.1,PoleVault
video_test_0001153,69.5,72.1,SoccerPenalty
video_test_0001153,97.5,100.5,SoccerPenalty
video_test_0001153,101.9,106.2,SoccerPenalty
video_test_0001235,18.2,23.1,PoleVault
video_test_0001235,23.6,28.0,PoleVault
video_test_0001235,30.3,36.0,PoleVault
video_test_0001235,36.2,41.9,PoleVault
video_test_0001235,43.7,49.0,PoleVault
video_test_0001235,50.0,55.5,PoleVault
video_test_0001235,57.2,63.5,PoleVault
video_test_0001235,64.1,69.4,PoleVault
video_test_0001235,71.5,77.1,PoleVault
video_test_0001235,78.0,84.0,PoleVault
video_test_0001235,87.0,91.6,PoleVault
video_test_0001235,92.4,97.3,PoleVault
video_test_0001235,101.0,105.9,PoleVault
video_test_0001235,106.1,111.6,PoleVault
video_test_0001235,114.1,119.5,PoleVault
video_test_0001235,119.9,124.9,PoleVault
video_test_0001235,127.5,133.6,PoleVault
video_test_0001235,134.0,139.6,PoleVault
video_test_0001235,141.9,146.9,PoleVault
video_test_0001235,147.2,153.3,PoleVault
video_test_0001235,155.9,160.8,PoleVault
video_test_0001235,161.2,167.0,PoleVault
video_test_0001235,169.4,174.8,PoleVault
video_test_0001235,175.2,181.1,PoleVault
video_test_0001235,183.8,188.1,PoleVault
video_test_0001235,188.7,194.8,PoleVault
video_test_0001235,197.4,201.3,PoleVault
video_test_0001235,201.9,207.8,PoleVault
video_test_0001235,208.9,215.4,PoleVault
video_test_0001235,215.7,221.4,PoleVault
video_test_0001235,222.2,228.7,PoleVault
video_test_0001235,229.3,235.3,PoleVault
video_test_0001235,236.1,241.2,PoleVault
video_test_0001235,241.7,247.1,PoleVault
video_test_0001235,249.3,254.4,PoleVault
video_test_0001235,254.9,260.8,PoleVault
video_test_0001235,262.6,268.3,PoleVault
video_test_0001235,268.5,273.9,PoleVault
video_test_0001235,276.3,281.8,PoleVault
video_test_0001235,282.1,288.3,PoleVault
video_test_0001235,290.0,295.6,PoleVault
video_test_0001235,296.3,301.4,PoleVault
video_test_0001235,305.6,309.4,PoleVault
video_test_0001235,310.1,315.9,PoleVault
video_test_0001235,317.1,323.2,PoleVault
video_test_0001235,323.5,329.6,PoleVault
video_test_0001235,332.4,343.5,PoleVault
video_test_0001235,344.9,350.1,PoleVault
video_test_0001235,350.3,357.2,PoleVault
video_test_0001235,357.4,363.3,PoleVault
video_test_0001235,363.8,370.1,PoleVault
video_test_0001235,370.6,375.6,PoleVault
video_test_0001235,375.9,382.4,PoleVault
video_test_0001235,384.2,390.1,PoleVault
video_test_0001235,390.6,396.7,PoleVault
video_test_0001235,397.7,402.8,PoleVault
video_test_0001235,403.3,409.6,PoleVault
video_test_0001235,409.9,415.5,PoleVault
video_test_0001235,416.0,422.5,PoleVault
video_test_0001235,423.7,429.6,PoleVault
video_test_0001235,430.0,436.3,PoleVault
video_test_0001235,439.6,449.4,PoleVault
video_test_0001235,450.1,456.0,PoleVault
video_test_0001235,456.3,462.4,PoleVault
video_test_0001235,464.4,469.6,PoleVault
video_test_0001235,469.9,475.4,PoleVault
video_test_0001235,477.3,482.7,PoleVault
video_test_0001235,483.2,488.8,PoleVault
video_test_0001235,489.8,495.1,PoleVault
video_test_0001235,495.5,501.2,PoleVault
video_test_0001235,501.7,510.6,PoleVault
video_test_0001235,512.7,517.8,PoleVault
video_test_0001235,518.3,523.5,PoleVault
video_test_0001235,525.4,530.4,PoleVault
video_test_0001235,530.8,536.5,PoleVault
video_test_0001235,539.3,544.0,PoleVault
video_test_0001235,544.5,551.0,PoleVault
video_test_0001235,551.9,557.5,PoleVault
video_test_0001235,558.1,564.1,PoleVault
video_test_0001235,564.3,571.0,PoleVault
video_test_0001235,571.6,578.1,PoleVault
video_test_0001235,578.7,583.1,PoleVault
video_test_0001235,583.4,589.7,PoleVault
video_test_0001235,591.2,596.6,PoleVault
video_test_0001235,596.9,602.6,PoleVault
video_test_0001235,604.8,609.8,PoleVault
video_test_0001235,610.6,616.3,PoleVault
video_test_0001235,618.5,624.3,PoleVault
video_test_0001235,624.6,630.6,PoleVault
video_test_0001235,632.2,635.8,PoleVault
video_test_0001235,636.0,642.5,PoleVault
video_test_0001235,643.0,648.8,PoleVault
video_test_0001235,649.1,655.5,PoleVault
video_test_0001235,657.0,661.6,PoleVault
video_test_0001235,661.7,667.5,PoleVault
video_test_0001235,669.8,673.6,PoleVault
video_test_0001235,674.0,680.0,PoleVault
video_test_0001235,681.1,685.3,PoleVault
video_test_0001235,685.4,691.7,PoleVault
video_test_0001235,698.3,703.3,PoleVault
video_test_0001235,703.5,709.9,PoleVault
video_test_0001235,714.7,720.9,PoleVault
video_test_0001235,721.2,727.5,PoleVault
video_test_0001235,728.5,734.7,PoleVault
video_test_0001235,735.0,741.2,PoleVault
video_test_0001235,747.7,753.6,PoleVault
video_test_0001235,753.8,760.5,PoleVault
video_test_0001235,766.2,771.1,PoleVault
video_test_0001235,771.5,778.6,PoleVault
video_test_0001235,783.2,789.0,PoleVault
video_test_0001235,789.2,796.1,PoleVault
video_test_0000698,1.1,14.8,CleanAndJerk
video_test_0000058,1.9,26.6,CleanAndJerk
video_test_0000058,27.3,113.9,CleanAndJerk
video_test_0001229,25.0,32.3,HammerThrow
video_test_0001229,34.9,40.3,HammerThrow
video_test_0001229,41.3,46.5,HammerThrow
video_test_0001229,51.6,57.1,HammerThrow
video_test_0001229,60.1,64.5,HammerThrow
video_test_0001229,74.7,80.4,HammerThrow
video_test_0001229,84.3,88.7,HammerThrow
video_test_0001229,89.3,93.8,HammerThrow
video_test_0001229,94.0,100.0,HammerThrow
video_test_0001229,114.2,121.2,HammerThrow
video_test_0001229,121.9,130.8,HammerThrow
video_test_0001229,135.9,141.7,HammerThrow
video_test_0001229,148.0,155.0,HammerThrow
video_test_0001229,164.0,171.2,HammerThrow
video_test_0001229,173.1,179.2,HammerThrow
video_test_0001229,179.8,189.6,HammerThrow
video_test_0001229,212.8,218.1,HammerThrow
video_test_0001229,218.5,223.4,HammerThrow
video_test_0001229,228.8,233.2,HammerThrow
video_test_0001229,234.4,238.6,HammerThrow
